# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
10WMB1WM8.OO9mmO1W.0.0.L.0.R.-.0.D.s	rust-evo-g1-c0-279-109-820-53-117-66	6Y	2	999999945	813	1	1	0	0
10WS2R521.O1XW40Py.0.0.D.0.f.-.0.L.T	rust-evo-g1-c2-235-107-762-48-141-65	GS	2	-96	1149	1	0	0	1
10WS2R521.O1XWW0Py.0.0.L.0.f.N.0.D.U	rust-handcrafted-g0	AL	2	-570	1038	1	0	0	1
10WS3B421.O1XW08Py.1.0.L.G000.-.-.1.D.a	rust-handcrafted-g0	0G	2	-1050	83	1	0	0	1
10WS3B421.O1XW08Py.1.0.L.G000.-.-.1.D.e	rust-handcrafted-g0	0G	2	-1050	83	1	0	0	1
10WS3B421.O1XW08Py.1.0.L.G000.O.-.1.D.W	rust-handcrafted-g0	0G	2	-1050	83	1	0	0	1
10WS3B421.O1XWW0Py.1.0.L.G00.-.-.1.D.Y	rust-handcrafted-g0	0M	2	-570	83	1	0	0	1
10WS3B421.O1XWW0Py.1.0.L.G00.-.-.1.D.c	rust-handcrafted-g0	0M	2	-570	83	1	0	0	1
10WS3BK21.O1XW00Py.0.1.D.800.-.-.1.L.X	rust-evo-g1-c2-235-107-762-48-141-65	0N	2	-1059	83	1	0	0	1
10WS3BK21.O1XW00Py.0.1.D.800.-.-.1.L.b	rust-evo-g1-c2-235-107-762-48-141-65	0N	2	-1059	83	1	0	0	1
10WS3R421.O1XW00Py.0.1.D.W000.-.-.1.L.Z	rust-evo-g1-c2-235-107-762-48-141-65	0F	2	-1059	83	1	0	0	1
10WS3R421.O1XW00Py.0.1.D.W000.-.-.1.L.d	rust-evo-g1-c2-235-107-762-48-141-65	0F	2	-1059	83	1	0	0	1
10WS3R421.O1XW00Py.0.1.D.W000.O.N.1.L.V	rust-evo-g1-c2-235-107-762-48-141-65	0F	2	-1059	83	1	0	0	1
10WU31W69.OO1mmG9W.0.1.D.G0.3.A.1.L.n	rust-handcrafted-g0	0Q	2	-1900	83	3	0	3	0
10aU31W61.OO1mmGPW.0.0.L.0.I.A.0.D.m	rust-evo-g1-c0-279-109-820-53-117-66	Tw	2	-352	1269	1	1	0	0
10aU31W61.OO1mmGPW.0.0.L.0.I.A.0.D.m	rust-evo-g1-c1-229-106-774-47-126-70	Tw	2	-320	1269	1	1	0	0
10aU31W61.OO1mmGPW.0.0.L.0.I.A.0.D.m	rust-evo-g1-c2-235-107-762-48-141-65	Tw	2	-259	1269	1	1	0	0
10aU31W61.QO1mmG9W.0.0.D.0.I.9.0.L.l	rust-handcrafted-g0	Xs	2	-555	1327	3	0	3	0
10c630u61.UO1mm01m.0.0.D.0.-.h.0.L.f	rust-handcrafted-g0	4M	2	-330	1003	3	0	3	0
10c630u61.UO9mm01W.0.0.L.0.-.X.0.D.g	rust-evo-g1-c0-279-109-820-53-117-66	DZ	2	98	1019	1	1	0	0
10c630u61.UO9mm01W.0.0.L.0.-.X.0.D.g	rust-evo-g1-c1-229-106-774-47-126-70	DZ	2	24	1039	1	1	0	0
10c630u61.UO9mm01W.0.0.L.0.-.X.0.D.g	rust-evo-g1-c2-235-107-762-48-141-65	DZ	2	1	1039	1	1	0	0
10cM30e61.UO1mm01W.0.1.D.800000.Y.X.1.L.h	rust-handcrafted-g0	0G	2	-755	111	3	0	3	0
10cM30e61.UO1mmG1W.0.0.L.0.Y.-.0.D.i	rust-evo-g1-c0-279-109-820-53-117-66	Cn	2	265	867	1	1	0	0
10cM30e61.UO1mmG1W.0.0.L.0.Y.-.0.D.i	rust-evo-g1-c1-229-106-774-47-126-70	Cn	2	235	867	1	1	0	0
10cM30e61.UO1mmG1W.0.0.L.0.Y.-.0.D.i	rust-evo-g1-c2-235-107-762-48-141-65	Cn	2	239	867	1	1	0	0
10cU30W61.QO1mmG9W.0.0.L.0.X.9.0.D.k	rust-evo-g1-c0-279-109-820-53-117-66	TO	2	276	1582	1	1	0	0
10cU30W61.QO1mmG9W.0.0.L.0.X.9.0.D.k	rust-evo-g1-c1-229-106-774-47-126-70	TO	2	244	1618	1	1	0	0
10cU30W61.QO1mmG9W.0.0.L.0.X.9.0.D.k	rust-evo-g1-c2-235-107-762-48-141-65	TO	2	238	1600	1	1	0	0
10cU30W61.UO1mmG1W.0.0.D.0.X.-.0.L.j	rust-handcrafted-g0	Yc	2	-720	1416	3	0	3	0
10e00WqoO._0Q00343.2.0.L.G400000.W.X.2.D.a	rust-handcrafted-g0	0R	2	-1215	104	1	1	0	0
10e08WqoO._0A00343.1.1.D.G00000.-.X.1.L.b	rust-evo-g1-c2-235-107-762-48-141-65	0e	2	-23	108	1	0	1	0
10e08WqoO._GA00343.1.0.L.0.-.-.0.D.c	rust-handcrafted-g0	0Y	2	-535	134	1	1	0	0
10e08aqoO._0O0034Z.0.0.L.0.d.-.0.D.W	rust-handcrafted-g0	M4	2	55	1365	1	1	0	0
10e08aqoO.v2O0034Z.0.1.D.G000000.d.-.1.L.V	rust-evo-g1-c1-229-106-774-47-126-70	0c	2	-701	131	1	0	1	0
10e08aqoO.v6O0034Z.0.0.L.0.d.-.0.D.W	rust-handcrafted-g0	M4	2	315	1333	1	1	0	0
10e08aqoO.z0O0034Z.0.1.D.G000000.d.-.1.L.V	rust-evo-g1-c2-235-107-762-48-141-65	0h	2	-471	131	1	0	1	0
10eG8WqoO._GA00343.0.0.D.0.-.-.0.L.d	rust-evo-g1-c2-235-107-762-48-141-65	7C	2	-469	950	1	0	1	0
10eG8WqoO._GA02303.0.0.L.0.-.J.0.D.e	rust-handcrafted-g0	V8	2	-460	902	1	1	0	0
10m80XqoO.v6I20343.0.0.D.0.I.P.0.L.b	rust-evo-g1-c1-229-106-774-47-126-70	7J	2	-748	1094	1	0	1	0
10m80XqoO.v6I60303.0.0.L.0.I.Q.0.D.c	rust-handcrafted-g0	6e	2	1090	839	1	1	0	0
10m80aqoO.v6I0034Z.0.0.D.0.X.V.0.L.Z	rust-evo-g1-c1-229-106-774-47-126-70	4_	2	-1033	1084	1	0	1	0
10m80aqoO.v6I20343.0.0.L.0.X.P.0.D.a	rust-handcrafted-g0	GN	2	370	887	1	1	0	0
10mC0XqmO.v6I40303.0.1.D.20000.W.Q.1.L.d	rust-evo-g1-c1-229-106-774-47-126-70	0U	2	-11338	159	1	0	1	0
10mC0XqmO.v6J40303.0.0.L.0.W.-.0.D.e	rust-handcrafted-g0	3T	2	999999959	811	1	1	0	0
10qE210c1.S21mWG1y.1.0.L.80.9.-.1.D.W	rust-handcrafted-g0	0O	2	-11280	179	1	0	1	0
10qE210k1.S21mW01y.0.1.D.G0.9.A.1.L.V	rust-evo-g1-c1-229-106-774-47-126-70	0G	2	-886	83	1	1	0	0
10qE230c1.S21mW0Hy.0.0.L.0.f.A.0.D.U	rust-handcrafted-g0	FT	2	-995	1046	1	0	1	0
10qE230c1.S21ma01y.0.0.D.0.f.-.0.L.T	rust-evo-g1-c1-229-106-774-47-126-70	GF	2	-94	1094	1	1	0	0
10qE310c1.S21mWG1y.0.0.D.0.-.-.0.L.X	rust-evo-g1-c1-229-106-774-47-126-70	TF	2	999999966	878	1	1	0	0
10u00aqoO._0I0034Z.0.0.L.0.e.V.0.D.Y	rust-handcrafted-g0	Gb	2	535	1480	1	1	0	0
10u00aqoO._0O0034Z.0.0.D.0.e.-.0.L.X	rust-evo-g1-c2-235-107-762-48-141-65	QX	2	-1035	1187	1	0	1	0
10u00aqoO.v6I0034Z.0.0.L.0.e.V.0.D.Y	rust-handcrafted-g0	V9	2	610	1495	1	1	0	0
10u00aqoO.v6O0034Z.0.0.D.0.e.-.0.L.X	rust-evo-g1-c1-229-106-774-47-126-70	QX	2	-1215	1204	1	0	1	0
10u40WqoO._0I0034Z.0.0.D.0.W.V.0.L.Z	rust-evo-g1-c2-235-107-762-48-141-65	57	2	-340	966	1	0	1	0
11YvCX1W.10-G0000V.0.2.D.100000.T.-.1.L.T	rust-evo-g1-c3-283-110-783-63-106-94	0B	2	-688	162	1	1	0	0
11YvCX1W.10-G000WV.0.1.L.0.T.-.0.D.U	rust-handcrafted-g0	EG	2	0	919	1	0	1	0
11ZvC01W.10-G002WV.1.0.L.100.U.-.1.D.W	rust-handcrafted-g0	0N	2	-11040	199	1	0	1	0
11ZvC11W.10-G000WV.0.1.D.0.U.-.0.L.V	rust-evo-g1-c3-283-110-783-63-106-94	0D	2	-339	104	1	1	0	0
11Zvi01W.10-G002WV.0.0.D.0.-.-.0.L.X	rust-evo-g1-c3-283-110-783-63-106-94	Q_	2	999999966	875	1	1	0	0
14W084WPe.mGG003c0.3.5.D.0.-.-.0.L.L	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-1426	785	1	0	1	0
14W084WPe.mGG003c0.3.5.D.0.-.-.0.L.L	rust-evo-g1-c3-283-110-783-63-106-94	0I	2	-1396	526	1	0	1	0
14W084WPe.mGG003c0.3.5.D.0.-.-.0.L.L	rust-handcrafted-g0	0I	2	-1270	526	2	0	2	0
14W084WPe.mGG013c0.3.4.L.0.-.-.0.D.M	rust-evo-g1-c0-279-109-820-53-117-66	0J	2	723	136	1	1	0	0
14W084WPe.mGG013c0.3.4.L.0.-.-.0.D.M	rust-evo-g1-c3-283-110-783-63-106-94	0J	2	719	136	1	1	0	0
14W084WPe.mGG013c0.3.4.L.0.-.-.0.D.M	rust-handcrafted-g0	0J	2	700	136	2	2	0	0
14W086WPe.mGG002c0.2.6.D.1100.-.-.2.L.N	rust-evo-g1-c0-279-109-820-53-117-66	0d	2	-1750	776	1	0	1	0
14W086WPe.mGG002c0.2.6.D.1100.-.-.2.L.N	rust-evo-g1-c3-283-110-783-63-106-94	0d	2	-1742	776	1	0	1	0
14W086WPe.mGG002c0.2.6.D.1100.-.-.2.L.N	rust-handcrafted-g0	0d	2	-1600	700	2	0	2	0
14W086WPe.mOG002c0.2.5.L.0.-.-.0.D.O	rust-evo-g1-c0-279-109-820-53-117-66	0b	2	832	136	1	1	0	0
14W086WPe.mOG002c0.2.5.L.0.-.-.0.D.O	rust-evo-g1-c3-283-110-783-63-106-94	0b	2	833	136	1	1	0	0
14W086WPe.mOG002c0.2.5.L.0.-.-.0.D.O	rust-handcrafted-g0	0b	2	755	136	2	2	0	0
14Y086WPe.mOG002c0.1.5.D.0.-.-.0.L.P	rust-evo-g1-c0-279-109-820-53-117-66	0C	2	-1488	206	1	0	1	0
14Y086WPe.mOG002c0.1.5.D.0.-.-.0.L.P	rust-evo-g1-c3-283-110-783-63-106-94	0C	2	-1529	206	1	0	1	0
14Y086WPe.mOG002c0.1.5.D.0.-.-.0.L.P	rust-handcrafted-g0	0C	2	-1325	181	2	0	2	0
14Y086WPe.mOG003c0.1.4.L.0.-.-.0.D.Q	rust-evo-g1-c0-279-109-820-53-117-66	0Q	2	715	293	1	1	0	0
14Y086WPe.mOG003c0.1.4.L.0.-.-.0.D.Q	rust-evo-g1-c3-283-110-783-63-106-94	0G	2	738	221	1	1	0	0
14Y086WPe.mOG003c0.1.4.L.0.-.-.0.D.Q	rust-handcrafted-g0	04	2	665	221	2	2	0	0
14Y086WPu.mOG003c0.0.4.D.0.-.-.0.L.R	rust-evo-g1-c0-279-109-820-53-117-66	0c	2	-1666	194	1	0	1	0
14Y086WPu.mOG003c0.0.4.D.0.-.-.0.L.R	rust-evo-g1-c3-283-110-783-63-106-94	0c	2	-1694	194	1	0	1	0
14Y086WPu.mSG003c0.0.3.L.0.-.-.0.D.S	rust-handcrafted-g0	Fu	2	720	1756	2	2	0	0
14Y086mPe.mOG003c0.0.4.D.0.-.-.0.L.R	rust-handcrafted-g0	0U	2	-1475	194	1	0	1	0
14Y086mPe.mOH003c0.0.3.L.0.-.-.0.D.S	rust-evo-g1-c3-283-110-783-63-106-94	Fh	2	1525	1031	1	1	0	0
14Y08amPe.mOG003c0.0.4.D.100000.N.-.1.L.T	rust-handcrafted-g0	0c	2	-12035	120	1	0	1	0
14Y08amPe.mSG003c0.0.3.L.0.N.-.0.D.U	rust-evo-g1-c3-283-110-783-63-106-94	54	2	999999969	928	1	1	0	0
14Y0C6WPe.mOG003c0.0.4.D.0.-.-.0.L.R	rust-handcrafted-g0	0c	2	-1235	123	1	0	1	0
14Y0C6WPe.mSG003c0.0.3.L.0.-.-.0.D.S	rust-evo-g1-c0-279-109-820-53-117-66	5A	2	399	2444	1	1	0	0
14Z084WPu.mSG003c0.0.3.D.0.a.-.0.L.T	rust-evo-g1-c0-279-109-820-53-117-66	0U	2	-1350	120	1	0	1	0
14Z084WPu.mSG003c0.0.3.D.0.a.-.0.L.T	rust-evo-g1-c3-283-110-783-63-106-94	0U	2	-1336	120	1	0	1	0
14Z084WPu.mSH003c0.0.2.L.0.a.-.0.D.U	rust-handcrafted-g0	5k	2	1035	941	2	2	0	0
14Z08aWOu.mSG003c0.0.3.D.100000.N.-.1.L.V	rust-evo-g1-c0-279-109-820-53-117-66	0j	2	-13961	213	1	0	1	0
14Z08aWOu.mSG003c0.0.3.D.100000.N.-.1.L.V	rust-evo-g1-c3-283-110-783-63-106-94	0j	2	-14122	165	1	0	1	0
14Z08aWOu.uSG003c0.0.2.L.0.N.-.0.D.W	rust-handcrafted-g0	Wr	2	740	1802	2	2	0	0
14Z0C6WP8.mSG003c0.0.3.D.0.a.-.0.L.T	rust-handcrafted-g0	0U	2	-1035	120	1	0	1	0
14Z0C6WP8.mSH003c0.0.2.L.0.a.-.0.D.U	rust-evo-g1-c0-279-109-820-53-117-66	5k	2	851	919	1	1	0	0
14Z0CcWO8.mSG003c0.0.3.D.100000.N.-.1.L.V	rust-handcrafted-g0	0j	2	-11945	213	1	0	1	0
14Z0CcWO8.uSG003c0.0.2.L.0.N.-.0.D.W	rust-evo-g1-c0-279-109-820-53-117-66	Wr	2	516	2030	1	1	0	0
16308aWOu.uSG003c0.0.2.D.0.h.-.0.L.X	rust-evo-g1-c0-279-109-820-53-117-66	0U	2	-13573	117	1	0	1	0
16308aWOu.uSG003c0.0.2.D.0.h.-.0.L.X	rust-evo-g1-c3-283-110-783-63-106-94	0U	2	-13729	117	1	0	1	0
16308aWOu.uSH003c0.0.1.L.0.h.-.0.D.Y	rust-handcrafted-g0	J1	2	740	921	2	2	0	0
16308c0Ou.uSG012c0.0.2.D.100000.N.-.1.L.d	rust-evo-g1-c0-279-109-820-53-117-66	0f	2	-1244	162	1	0	1	0
16308c0Ou.uSG012c0.0.2.D.100000.N.-.1.L.d	rust-evo-g1-c3-283-110-783-63-106-94	0f	2	-1214	162	1	0	1	0
16308c0Ou.uyG012c0.0.1.L.0.N.-.0.D.e	rust-handcrafted-g0	bn	2	575	963	2	2	0	0
1630Cc0Oe.uSG012c0.0.2.D.100000.N.-.1.L.d	rust-handcrafted-g0	0G	2	-1110	114	1	0	1	0
1630Cc0Oe.uSG01Ic0.0.1.L.0.N.-.0.D.e	rust-evo-g1-c0-279-109-820-53-117-66	b_	2	-182	2163	1	1	0	0
1630CcWO8.uSG003c0.0.2.D.0.h.-.0.L.X	rust-handcrafted-g0	0U	2	-11595	117	1	0	1	0
1630CcWO8.uSH003c0.0.1.L.0.h.-.0.D.Y	rust-evo-g1-c0-279-109-820-53-117-66	J1	2	795	942	1	1	0	0
16Z084WOu.uS1003c0.0.2.D.G00000.f.-.1.L.Z	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-1082	114	1	0	1	0
16Z084WOu.uS1003c0.0.2.D.G00000.f.-.1.L.Z	rust-evo-g1-c3-283-110-783-63-106-94	0I	2	-1057	162	1	0	1	0
16Z084WOu.uS1013c0.0.1.L.0.f.-.0.D.a	rust-handcrafted-g0	E5	2	575	1169	2	2	0	0
16Z0860Ou.uS1012c0.0.2.D.100.J.-.1.L.b	rust-evo-g1-c0-279-109-820-53-117-66	0Y	2	-973	114	1	0	1	0
16Z0860Ou.uS1012c0.0.2.D.100.J.-.1.L.b	rust-evo-g1-c3-283-110-783-63-106-94	0Y	2	-923	114	1	0	1	0
16Z0860Ou.uSH012c0.0.1.L.0.J.-.0.D.c	rust-handcrafted-g0	WX	2	315	879	2	2	0	0
16Z0C60Oe.uS1012c0.0.2.D.100.5.-.1.L.b	rust-handcrafted-g0	0Y	2	-890	114	1	0	1	0
16Z0C60Oe.uSH012c0.0.1.L.0.5.-.0.D.c	rust-evo-g1-c0-279-109-820-53-117-66	WX	2	237	879	1	1	0	0
16Z0C6WO8.uS1003c0.0.2.D.G00000.f.-.1.L.Z	rust-handcrafted-g0	0I	2	-1090	114	1	0	1	0
16Z0C6WO8.uS1013c0.0.1.L.0.f.-.0.D.a	rust-evo-g1-c0-279-109-820-53-117-66	Dt	2	471	1145	1	1	0	0
20040000.W04.C.C.L.0.-.-.0.D.4	rust-evo-g1-c0-279-109-820-53-117-66	05	2	-147	221	1	1	0	0
20040000.W04.C.C.L.0.-.-.0.D.4	rust-evo-g1-c1-229-106-774-47-126-70	05	2	-89	221	1	1	0	0
20040000.W04.C.C.L.0.-.-.0.D.4	rust-evo-g1-c2-235-107-762-48-141-65	05	2	-105	221	1	1	0	0
20040000.W04.C.C.L.0.-.-.0.D.4	rust-evo-g1-c3-283-110-783-63-106-94	05	2	-95	221	1	1	0	0
20040000.W04.C.C.L.0.-.-.0.D.4	rust-handcrafted-g0	05	2	-80	221	4	4	0	0
2004000W.1W04.B.B.L.0.-.-.0.D.6	rust-evo-g1-c0-279-109-820-53-117-66	0F	2	-91	334	1	1	0	0
2004000W.1W04.B.B.L.0.-.-.0.D.6	rust-evo-g1-c1-229-106-774-47-126-70	0F	2	-80	334	1	1	0	0
2004000W.1W04.B.B.L.0.-.-.0.D.6	rust-evo-g1-c2-235-107-762-48-141-65	0F	2	-107	334	1	1	0	0
2004000W.1W04.B.B.L.0.-.-.0.D.6	rust-evo-g1-c3-283-110-783-63-106-94	0F	2	-44	334	1	1	0	0
2004000W.1W04.B.B.L.0.-.-.0.D.6	rust-handcrafted-g0	0F	2	-80	334	3	3	0	0
2004000W.W04.B.C.D.0.-.-.0.L.5	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-682	258	1	0	1	0
2004000W.W04.B.C.D.0.-.-.0.L.5	rust-evo-g1-c1-229-106-774-47-126-70	0I	2	-578	258	1	0	1	0
2004000W.W04.B.C.D.0.-.-.0.L.5	rust-evo-g1-c2-235-107-762-48-141-65	0I	2	-566	258	1	0	1	0
2004000W.W04.B.C.D.0.-.-.0.L.5	rust-evo-g1-c3-283-110-783-63-106-94	0C	2	-750	342	1	0	1	0
2004000W.W04.B.C.D.0.-.-.0.L.5	rust-handcrafted-g0	0I	2	-620	258	4	0	4	0
2004000W.X04.B.B.L.0.-.-.0.D.6	rust-handcrafted-g0	0J	2	565	170	1	1	0	0
2004080W.1W04.A.B.D.0.-.-.0.L.7	rust-evo-g1-c0-279-109-820-53-117-66	0G	2	-512	206	1	0	1	0
2004080W.1W04.A.B.D.0.-.-.0.L.7	rust-evo-g1-c1-229-106-774-47-126-70	0G	2	-405	166	1	0	1	0
2004080W.1W04.A.B.D.0.-.-.0.L.7	rust-evo-g1-c2-235-107-762-48-141-65	0G	2	-377	166	1	0	1	0
2004080W.1W04.A.B.D.0.-.-.0.L.7	rust-handcrafted-g0	0G	2	-435	166	4	0	4	0
2004080W.1m04.A.A.L.0.-.-.0.D.8	rust-evo-g1-c0-279-109-820-53-117-66	0E	2	-306	590	1	1	0	0
2004080W.1m04.A.A.L.0.-.-.0.D.8	rust-evo-g1-c1-229-106-774-47-126-70	0E	2	-230	590	1	1	0	0
2004080W.1m04.A.A.L.0.-.-.0.D.8	rust-evo-g1-c2-235-107-762-48-141-65	0E	2	-249	590	1	1	0	0
2004080W.1m04.A.A.L.0.-.-.0.D.8	rust-evo-g1-c3-283-110-783-63-106-94	0E	2	-284	590	1	1	0	0
2004080W.1m04.A.A.L.0.-.-.0.D.8	rust-handcrafted-g0	0E	2	-245	590	3	3	0	0
20040C0W.1m04.9.A.D.0.-.-.0.L.9	rust-evo-g1-c0-279-109-820-53-117-66	09	2	-244	196	1	0	1	0
20040C0W.1m04.9.A.D.0.-.-.0.L.9	rust-evo-g1-c1-229-106-774-47-126-70	09	2	-208	196	1	0	1	0
20040C0W.1m04.9.A.D.0.-.-.0.L.9	rust-evo-g1-c2-235-107-762-48-141-65	09	2	-187	158	1	0	1	0
20040C0W.1m04.9.A.D.0.-.-.0.L.9	rust-handcrafted-g0	09	2	-215	158	4	0	4	0
20040C0W.1m84.9.9.L.0.-.-.0.D.A	rust-evo-g1-c0-279-109-820-53-117-66	0M	2	-319	265	1	1	0	0
20040C0W.1m84.9.9.L.0.-.-.0.D.A	rust-evo-g1-c1-229-106-774-47-126-70	0M	2	-253	265	1	1	0	0
20040C0W.1m84.9.9.L.0.-.-.0.D.A	rust-evo-g1-c2-235-107-762-48-141-65	0M	2	-266	265	1	1	0	0
20040C0W.1m84.9.9.L.0.-.-.0.D.A	rust-evo-g1-c3-283-110-783-63-106-94	0M	2	-315	265	1	1	0	0
20040C0W.1m84.9.9.L.0.-.-.0.D.A	rust-handcrafted-g0	0M	2	-270	265	3	3	0	0
2004200W.W000W04.A.B.L.0.-.-.0.D.8	rust-handcrafted-g0	0C	2	540	166	1	1	0	0
2004200W.W04.A.C.D.100.-.-.1.L.7	rust-evo-g1-c3-283-110-783-63-106-94	0f	2	-1403	208	1	0	1	0
2004210W.W000W04.9.B.D.0.-.-.0.L.9	rust-evo-g1-c3-283-110-783-63-106-94	0e	2	-1183	162	1	0	1	0
2004210W.m000W04.9.A.L.0.-.-.0.D.A	rust-handcrafted-g0	0X	2	430	158	1	1	0	0
2004GC0W.1m84.8.9.D.0.-.-.0.L.B	rust-evo-g1-c0-279-109-820-53-117-66	06	2	-284	258	1	0	1	0
2004GC0W.1m84.8.9.D.0.-.-.0.L.B	rust-evo-g1-c1-229-106-774-47-126-70	06	2	-232	258	1	0	1	0
2004GC0W.1m84.8.9.D.0.-.-.0.L.B	rust-evo-g1-c2-235-107-762-48-141-65	06	2	-218	258	1	0	1	0
2004GC0W.1m84.8.9.D.0.-.-.0.L.B	rust-handcrafted-g0	06	2	-245	258	4	0	4	0
2004GC0W.1m94.8.8.L.0.-.-.0.D.C	rust-evo-g1-c0-279-109-820-53-117-66	04	2	-385	423	1	1	0	0
2004GC0W.1m94.8.8.L.0.-.-.0.D.C	rust-evo-g1-c1-229-106-774-47-126-70	04	2	-323	389	1	1	0	0
2004GC0W.1m94.8.8.L.0.-.-.0.D.C	rust-evo-g1-c2-235-107-762-48-141-65	04	2	-331	389	1	1	0	0
2004GC0W.1m94.8.8.L.0.-.-.0.D.C	rust-evo-g1-c3-283-110-783-63-106-94	04	2	-409	423	1	1	0	0
2004GC0W.1m94.8.8.L.0.-.-.0.D.C	rust-handcrafted-g0	04	2	-350	389	3	3	0	0
2004GC0m.10001m94.7.7.L.0.-.-.0.D.E	rust-evo-g1-c0-279-109-820-53-117-66	0i	2	-438	496	1	1	0	0
2004GC0m.10001m94.7.7.L.0.-.-.0.D.E	rust-evo-g1-c1-229-106-774-47-126-70	0i	2	-370	464	1	1	0	0
2004GC0m.10001m94.7.7.L.0.-.-.0.D.E	rust-evo-g1-c2-235-107-762-48-141-65	0i	2	-379	464	1	1	0	0
2004GC0m.10001m94.7.7.L.0.-.-.0.D.E	rust-evo-g1-c3-283-110-783-63-106-94	0i	2	-472	496	1	1	0	0
2004GC0m.10001m94.7.7.L.0.-.-.0.D.E	rust-handcrafted-g0	0i	2	-405	464	3	3	0	0
2004GC0m.1m94.7.8.D.0.-.-.0.L.D	rust-evo-g1-c0-279-109-820-53-117-66	0g	2	-218	244	1	0	1	0
2004GC0m.1m94.7.8.D.0.-.-.0.L.D	rust-evo-g1-c1-229-106-774-47-126-70	0g	2	-162	244	1	0	1	0
2004GC0m.1m94.7.8.D.0.-.-.0.L.D	rust-evo-g1-c2-235-107-762-48-141-65	0g	2	-153	244	1	0	1	0
2004GC0m.1m94.7.8.D.0.-.-.0.L.D	rust-handcrafted-g0	0g	2	-165	244	4	0	4	0
2084210W.Wm000W04.8.9.L.0.-.-.0.D.C	rust-handcrafted-g0	0W	2	540	186	1	1	0	0
2084210W.m000W04.8.A.D.0.-.-.0.L.B	rust-evo-g1-c3-283-110-783-63-106-94	0l	2	-1466	485	1	0	1	0
20C4210W.Wm000W04.7.9.D.0.-.-.0.L.D	rust-evo-g1-c3-283-110-783-63-106-94	0k	2	-1352	216	1	0	1	0
20C4210W.mm000W04.7.8.L.0.-.-.0.D.E	rust-handcrafted-g0	0a	2	595	176	1	1	0	0
20W0.104000.C.C.L.0.-.-.0.D.4	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-26	264	1	1	0	0
20W0.104000.C.C.L.0.-.-.0.D.4	rust-evo-g1-c1-229-106-774-47-126-70	0I	2	-46	264	1	1	0	0
20W0.104000.C.C.L.0.-.-.0.D.4	rust-evo-g1-c2-235-107-762-48-141-65	0I	2	-34	178	1	1	0	0
20W0.104000.C.C.L.0.-.-.0.D.4	rust-evo-g1-c3-283-110-783-63-106-94	0I	2	-62	264	1	0	1	0
20W0.104000.C.C.L.0.-.-.0.D.4	rust-handcrafted-g0	0I	2	-50	178	4	1	2	1
21C4210W.mm000W04.6.8.D.0.-.-.0.L.F	rust-evo-g1-c3-283-110-783-63-106-94	0d	2	-1403	138	1	0	1	0
21C4210W.mu000W04.6.7.L.0.-.-.0.D.G	rust-handcrafted-g0	0P	2	430	357	1	1	0	0
21C6210W.mu000W04.5.7.D.0.-.-.0.L.H	rust-evo-g1-c3-283-110-783-63-106-94	0U	2	-1183	223	1	0	1	0
21C6210W.mu100W04.5.6.L.0.-.-.0.D.I	rust-handcrafted-g0	0S	2	245	246	1	1	0	0
21CM210W.mu100W04.4.6.D.0.-.-.0.L.J	rust-evo-g1-c3-283-110-783-63-106-94	0c	2	-943	122	1	0	1	0
21CM210W.my100W04.4.5.L.0.-.-.0.D.K	rust-handcrafted-g0	0M	2	245	118	1	1	0	0
21CMI10W.my100W04.3.5.D.0.-.-.0.L.L	rust-evo-g1-c3-283-110-783-63-106-94	0T	2	-943	195	1	0	1	0
21CMI10W.my1W0W04.3.4.L.0.-.-.0.D.M	rust-handcrafted-g0	0F	2	-10285	110	1	1	0	0
21CMI90W.m-1W0W04.2.3.L.0.-.-.0.D.O	rust-handcrafted-g0	0Z	2	-10560	126	1	1	0	0
21CMI90W.my1W0W04.2.4.D.0.-.-.0.L.N	rust-evo-g1-c3-283-110-783-63-106-94	0b	2	-825	131	1	0	1	0
21iMI90W.m-1W0W04.1.3.D.0.-.-.0.L.P	rust-evo-g1-c3-283-110-783-63-106-94	07	2	-837	167	1	0	1	0
21iMI90W.m-1W0W24.1.2.L.0.-.-.0.D.Q	rust-handcrafted-g0	0L	2	110	116	1	1	0	0
21iMQ90W.m-1W0W24.0.2.D.0.-.-.0.L.R	rust-evo-g1-c3-283-110-783-63-106-94	0N	2	-833	165	1	0	1	0
21iMQ90W.m-1WWW24.0.1.L.0.-.-.0.D.S	rust-handcrafted-g0	AB	2	-200	1650	1	1	0	0
21iMQC01.m-1WWW44.0.1.D.20.0.-.1.L.V	rust-evo-g1-c3-283-110-783-63-106-94	0O	2	-13638	159	1	0	1	0
21iMQC01.m-1XWW44.0.0.L.0.0.-.0.D.W	rust-handcrafted-g0	CN	2	999999967	812	1	1	0	0
21iMQC0W.m-1WWW24.0.1.D.0.E.-.0.L.T	rust-evo-g1-c3-283-110-783-63-106-94	08	2	-369	114	1	0	1	0
21iMQC0W.m-1WWW64.0.0.L.0.E.-.0.D.U	rust-handcrafted-g0	4c	2	360	839	1	1	0	0
230W0.10400G.A.B.D.0.-.-.0.L.7	rust-evo-g1-c0-279-109-820-53-117-66	0k	2	-547	366	1	1	0	0
